x_coordinates,true_y,predicted_y,prediction_uncertainty,predict_time_s,update_tree_time_s
0.3862486836829093;0.39869866050987346,1020.5927983242456,988.5232567284345,66.65252067002419,0.0005247289999488203,0.0007626010000194583
0.9531522485012722;0.5963345652919374,1271.3852415801286,1275.7519850292197,19.550448008267455,0.0006218600000238439,0.0008256639999899562
0.45537844684535;0.07536070102112724,1327.0321035158775,1332.4869308575928,8.084752666728459,0.0005056919999333331,0.0007799510000268128
0.8737468492915842;0.4093099224177136,569.8651931072218,617.403483531325,70.97409515768919,0.0004884559999709381,0.0007843620001040108
0.1484261687997882;0.9480679965699648,993.4982127166729,993.9139801672487,2.2717234525875223,0.0005517409999811207,0.0008208719999629466
0.11075570643647414;0.8014286055902088,1270.422052403175,1269.4903770656886,3.5415653197203256,0.0005033740000044418,0.0008135269999911543
0.6164016349847767;0.17188992190602315,997.3379121756528,997.7576583110532,1.5946665865435097,0.00048332699998354656,0.0008950980000008713
0.29797042253293815;0.4478465490555139,1160.8957195360754,1134.159683573927,42.764550375691506,0.0005326020000211429,0.03262720199995783
0.949539065492557;0.2520651565796038,458.30950917451366,280.90747176308855,42.76102489094253,0.0006489380000402889,0.00087488500003019
0.4206124211931672;0.24473522069361442,834.4511815458095,919.9137236420569,47.577317257929614,0.0005650450000302953,0.0008862710000130392
0.27409985571897544;0.5424271391555047,862.9306720807843,818.2954166808261,22.75657633863332,0.0005031649999409638,0.0007850719999851208
0.3025605206406161;0.9605396916563989,641.1849596899106,642.0596408493357,0.8584487337009611,0.0004845990000603706,0.0008181599999943501
0.5028502813399199;0.38339608548797355,1018.6626859485358,1020.1542391856358,20.677230699880248,0.0005367349999687576,0.0008761420000382714
0.645762100810198;0.8449933532394174,900.7130524806225,900.8573181411698,4.9405364682969,0.0004990230000885276,0.0007658219999484572
0.1498761662142094;0.734117960206026,1286.9497270157535,1287.9418817776539,6.437722488069475,0.0005096080000157599,0.0007469949999858727
0.4119655594415068;0.5318688432526786,1031.2880982709598,951.81358352592,45.52151500611509,0.0005230539999274697,0.0008663950000027398
0.05399074172279983;0.7469226530190798,1029.8814364524465,1048.0533230646904,10.763199344723512,0.0004921380000268982,0.0007801540000400564
0.17477129470550368;0.5878893372873246,1164.4567408514874,1167.6076007311278,32.13975126883127,0.0005468269999937547,0.000742304000027616
0.106142048012141;0.7414881835336841,1404.2837866004986,1403.816572910525,3.47463227634243,0.0005493849999993472,0.0008414919999495396
0.7936036782044972;0.5346041370581123,681.6199840613928,780.8542841537815,41.997874945198525,0.0005032289999462591,0.0008242899999686415
0.5890703134931752;0.05358224084671981,1093.820127261196,1093.6990963647588,0.4530865770113951,0.0005406850000326813,0.0007507479999731004
0.03413437035256839;0.43853062475162163,1191.9392377717706,1192.0569141502133,0.301502411357942,0.000558465000040087,0.0008682170000611222
0.23573315162856223;0.7255452504215139,853.7858632728987,784.6262067937887,33.20282448099155,0.0004843200000550496,0.0008227550000583506
0.40099250842616285;0.8263925224667211,1198.3738575201305,1197.1264506933348,2.832559950658038,0.0005331739999974161,0.0008657109999603563
0.5180925873238478;0.768006653114316,1176.200347722252,1182.0089309425825,9.389190633767388,0.000501915999961966,0.0007935550000865987
0.7501502561637183;0.5688037809253537,1136.9576041477026,1129.1536548993943,133.6798330652331,0.0004487630000085119,0.0008133839999118209
0.14620471634360233;0.15450490675149176,1262.7197010255954,1177.0801149643173,121.65621086000104,0.00048770700004752143,0.0007171030000563405
0.6278521608806511;0.5741782277440631,805.734677984956,839.0529582860773,115.89560593719241,0.0005392599999822778,0.0008031360000586574
0.3458334244345209;0.863027364874051,986.640726587731,987.1319120267618,2.152893059944419,0.0007374520000666962,0.0007814030000190542
0.6474642929002079;0.26370809050010513,802.3678587031413,801.247706502875,42.03137826489372,0.0005572750000055748,0.0007808859999158813
0.6357817699000924;0.9116728456575499,1486.4982528467863,1486.6872272942192,6.3462509712487485,0.0005743919999758873,0.000992349000057402
0.36026358954448134;0.2714259809584466,940.2005598189392,964.2819548706152,48.84983709267766,0.000568649000001642,0.0007920470000044588
0.5258154061035695;0.049801815758763746,1318.5367644992373,1326.494407384122,4.453889957037936,0.0005245209999884537,0.0008045209999636427
0.6671178983969309;0.8066277066183359,525.94982722278,525.7152920143556,1.7074549144335724,0.0006396609999228531,0.000739769000006163
0.7253692660396204;0.6273306186455442,937.4260399611397,943.3147159643386,41.92814905853796,0.000521326000011868,0.0007676039999751083
0.9403046014196554;0.20653277298657924,303.57568208776263,418.96438399055364,21.826486834232664,0.0005174899999929039,0.0007914410000466887
0.38107459949921507;0.05073790765090447,931.1841520904419,938.305505228767,24.79559941061455,0.0006209250000210886,0.0008145540000441542
0.9794249138438685;0.9231018728720437,554.1788895452771,873.8945785392557,173.5618026684443,0.0005096209999919665,0.0007831639999267281
0.0363939790063752;0.33682633191208133,958.1238285526284,959.2390871717407,5.258994693065241,0.0005220019999114811,0.0008922170000005281
0.6094595231338943;0.46291585749046393,1025.3229443125836,1011.6866161371725,22.017132950062912,0.0005374959999926432,0.0007955969999784429
0.7412083089023926;0.002222572384696253,519.6130232097123,481.0717184652879,6.336846920761333,0.0005053879999650235,0.0008332999999538515
0.8470912519813287;0.5213897002569731,1293.0039453248637,1335.8571694759269,42.53637692994121,0.0005490140000574684,0.000845772000047873
0.19102886228640503;0.544450909894516,1180.144661263157,1179.286229054637,4.137587087112585,0.0004876279999734834,0.0007882800000515999
0.23041020369749332;0.3840622849511227,1299.7602023219029,1305.0276780435515,20.281689171159123,0.0005042479999701754,0.0008201399999734349
0.20615419596500395;0.1008827287686902,1044.2046695349998,1024.3391211143175,118.71388371133047,0.0005340909999631549,0.0008708519999345299
0.6937720131449958;0.11933192444587215,1183.7319339501432,1181.1927835400577,3.3824419458818396,0.000488622000034411,0.0008402460000525025
0.1581608324392616;0.16918684006989437,1411.2032533037973,1134.084024320997,188.91050389410356,0.00047899599996981124,0.0008186180000393506
0.0010234308801946312;0.3143482131373253,1253.5727894782854,1229.9273808169396,3.903226271611458,0.0005510940000021947,0.0008837640000365354
0.4098181994166332;0.8960852410439452,432.1638829263453,432.32042508153467,1.1418891756339455,0.0005403289999321714,0.0008099780000065948
0.7936862957277359;0.16263690473557968,1027.2531096744449,1030.6672092215329,8.744965755100942,0.000545299000009436,0.00074646500002018
0.7390510728911499;0.725398886479635,830.6421760781616,671.7171247796125,111.00049035446717,0.0004960290000326495,0.0008420450000130586
0.09543585464650561;0.2982534998554066,904.0274221137937,905.9000640871582,3.8737665365539913,0.0005002439999088892,0.0008037060000560814
0.38868205021645863;0.8303419908400276,1177.5004044072152,1175.5751697158476,4.611317828910947,0.0005542950000290148,0.0008749039999429442
0.4224976841686542;0.1379665585863047,1034.2808415156683,1035.2745990384358,13.198105652359066,0.0005049070000495703,0.0008645610000712622
0.08049878304114244;0.22382308114242822,1542.2542529301793,1233.262903660971,227.26618095164923,0.0005458200000703073,0.03721998399998938
0.3163878577178211;0.7792503929714649,738.0013966574429,738.2277268394549,2.8786325202660623,0.0006668540000873691,0.000985417000038069
0.6399044125837196;0.4061501249021755,772.4044136202506,873.7240854453302,28.242904068435465,0.0004987089999985983,0.0008027940000374656
0.42072741252893464;0.29160920760481346,1136.482815572578,1060.2884610040564,56.53000724903931,0.0005138839999290212,0.0008159670001077757
0.19956959885532854;0.1806869652649663,953.9912481185968,1126.8703935633598,273.7300869204965,0.0005452299999433308,0.0008492079999768976
0.03125390653702054;0.5766269997202879,838.491661037333,849.8667537531039,16.001401002590157,0.0005031829999779802,0.0007627249999586638
0.7047813400831796;0.2633978390518663,742.5386266662664,781.5365175334871,33.54073240536516,0.0005102300000316973,0.0008026109999264008
0.7532903647413833;0.49582245675913006,720.1016674217752,745.2516305924825,16.511166506628857,0.0005463139999619671,0.0008697270000084245
0.9737661358851349;0.24728643845475407,354.89142181945454,227.93133094785185,56.46852162860428,0.000507031999973151,0.0007677359999433975
0.7293918465797796;0.6526392827847665,1268.2639124669995,905.6220935101433,107.65025971275787,0.000540373000035288,0.0006676509999579139
0.3949095112987854;0.006930844180723317,675.6033348102428,683.5819722693109,19.30621895591167,0.0005553789999339642,0.0008621480000101656
0.8517737105588721;0.9154406195234303,1101.89704363176,1074.734611858296,71.65467565338163,0.0005072379999546683,0.0007838989999982005
0.920648918060207;0.7298356761251921,1209.7341910106436,1200.08580689786,4.704341848931002,0.0005568269999685072,0.0008069579999983034
0.9785946652869341;0.6204396019663948,1193.1449186583518,1190.7966789090601,5.332477326104289,0.0005327730000317388,0.0009036100000230363
0.9414968941415832;0.5091902183620439,619.4861810212511,735.7566564310694,85.07614571958185,0.0005079320000049847,0.0008085069999879124
0.36177613781472395;0.5678210704373988,857.2657428030595,877.8155693563118,35.06477251954299,0.0005295380000234218,0.041911814999934904
0.866313983395447;0.836291129294224,1594.9035173965592,1388.9497812112397,131.83502930949217,0.0006459329999870533,0.0008883320000450112
0.44564508228121935;0.8836853907060954,508.1230832319132,510.66833763137464,3.0122488387437194,0.0005689859999620239,0.0008297599999878003
0.8904114488360977;0.5602035854845775,1454.338933029314,1450.1256954041914,11.101382352350031,0.0005851749999692402,0.0008654790000264256
0.3827654353422807;0.543068737456219,1129.7702492978533,1116.3862953260725,22.67030677542504,0.0005644440000196482,0.0007470470000043861
0.4495985675986135;0.5361280002560198,836.6728315449716,850.160663982884,16.29598687586513,0.0005050319999782005,0.0007920980000335476
0.43341730541298396;0.029994336605306704,1127.3340455032155,1128.9768414544358,4.434153570161601,0.0005755050000288975,0.0008597170000257393
0.43326998954522666;0.08436144938609103,1271.7245942895754,1273.9828354627514,18.860944293605186,0.0005379880000191406,0.0008226070000318941
0.6325936072611567;0.987269647041437,1016.4030093603957,1018.8753893443399,20.945412110615848,0.0005221430000119653,0.0007638869999482267
0.8795050786998253;0.4766441210627307,837.2975224878313,844.1382588988848,39.96474532531759,0.000630812000053993,0.0007654049999246126
0.4256067381561167;0.21865162847700426,777.3755127742818,773.0383535557507,7.750128741057861,0.0005377840000164724,0.0008130559999699472
0.9054959876485673;0.7275013497320558,1319.1198082419178,1319.1974629488066,16.190044377545675,0.0005039989999886529,0.0008234289999791145
0.22861785479241226;0.14887046667759418,1063.8332611666297,1226.1992033863455,31.937328709555466,0.0006069009999691843,0.0008183529999996608
0.3808543912031638;0.445577449718666,852.8092204607738,905.4524244977179,46.317646210170665,0.0004897239999763769,0.0008287439999321577
0.08964828152362736;0.7176266275697111,1072.9828307544872,1067.9080337257283,10.016503460235771,0.0005022059999646444,0.0008815490000415593
0.6920530169284513;0.7778492830810053,804.5574930867417,868.743054076199,137.8393010862409,0.0005399249999982203,0.0007597729999133662
0.12108402890221681;0.09985147100673697,227.97666443274477,312.72588996851994,101.43666046618456,0.0004827060000707206,0.0007619149999982255
0.5014192406685258;0.8713211685815191,546.1068368865187,546.4623681000166,3.3054779884573273,0.0005077989999335841,0.0008614670000497426
0.14116576118840285;0.5589635506422032,964.7601977555349,1012.6386512815773,26.592138197910295,0.0005465330000333779,0.0007943080000814007
0.21817579368388706;0.5206662960394002,926.8030058215378,926.3957247899955,10.830269540583075,0.0004932320000534673,0.0007673369999565693
0.6381010139781929;0.48785744045648516,1097.0996824046101,1066.3287635687218,26.73846000566528,0.0005530490000182908,0.0008205200000475088
0.6112856727987843;0.8806060468181625,1146.7023648625463,1147.2809722964557,5.994814516561262,0.0005327520000264485,0.0007832930000404303
0.25660013753728106;0.04160474659836999,682.7693976093287,682.8122629055354,20.054260904925837,0.0005100729999867326,0.0007991510000238122
0.664170474260201;0.9515241912322985,1377.001469797576,1374.4344089329797,8.39557513170019,0.0005623700000114695,0.0007921470000837871
0.8101291049631048;0.8897611754607004,1487.404850903697,1321.201188214708,189.29404891388967,0.000534561999984362,0.0008124350000571212
0.5236731869283308;0.4592872570133003,986.877944551298,967.3974117486223,15.077248514115409,0.0005024629999752506,0.0007694000000810775
0.698238209614695;0.1749607976195653,1225.8319418510855,1225.8655366213898,2.8775669865818823,0.0005408000000670654,0.0008794340000122247
0.7440501802850874;0.45697571079555666,964.2229356582136,988.832147469844,24.73751692507494,0.00048793999997087667,0.0007932710000204679
0.005252041830331344;0.8005393793247297,727.9110341070868,625.5954299611554,31.817408719908723,0.0005023659999778829,0.03316650700003265
0.017511551425549166;0.9829538409251434,1839.620056260926,1741.4705087305485,17.09978564429972,0.0006862540000156514,0.0009054949999836026
0.008362559908075107;0.3075874642045392,1073.7639604972023,1072.6335530134893,1.4631408889078414,0.0005409719999533991,0.0008300069999904736
0.1143991996809901;0.6334505845042233,710.3651780397233,702.7318715595167,2.531481041181351,0.0004942199999504737,0.0007737920000181475
0.7090498210706662;0.8944637751448027,1342.9318716903322,1336.1864533095559,9.964689252990619,0.0006173219999254798,0.0007523809999838704
0.09245042944709259;0.5720581475691137,563.6454226524511,565.4265154192443,13.226533115216347,0.0005324749999999767,0.0007729499999413747
0.7740075885847659;0.6603334113858493,731.8438085702027,757.5627704677041,7.978711733514877,0.0005413850000195453,0.0007716480000681258
0.5646982701104598;0.7886663269106601,837.8180220577028,833.3766268493137,5.3226609978350385,0.0006238260000372975,0.000747853000007126
0.7028084164118247;0.33414235501092604,973.2800662821755,971.0242092279631,4.488959541078457,0.0005484030000388884,0.0007816359999424094
0.46308621194708055;0.22362866211356658,937.2158482243907,941.2145633026852,1.446500252980172,0.0005598319999080559,0.0007974779999813109
0.7698668496886121;0.5453782485537475,689.9243858444989,837.6903488510034,51.353544673802695,0.0006374139999252293,0.0007624400000167952
0.15025123524669448;0.604256485930394,893.4729694688307,736.8233866245383,22.150193064763002,0.00048230599998078105,0.0007943450000311714
0.9512843837203434;0.42392266830597647,1088.170982465487,1087.4767340438623,29.837518046965346,0.0004964770000697172,0.0008090390000461412
0.7122965339809887;0.7603954541996851,730.53058169666,692.0347741791018,98.47412104635887,0.0006435600000713748,0.0007653950000303666
0.531016779550049;0.048330798839954725,1313.6860126425086,1321.574550726122,4.908496124149638,0.0004976580000857211,0.0007986250000158179
0.735736010936996;0.8443875523008438,1248.5357403526266,1243.5617987175788,14.997607374771746,0.0004999919999590929,0.000835585999993782
0.4610283948056374;0.7363102374019228,1118.3625372296233,1067.5349515221,8.42902629139931,0.0005386450000059995,0.000840086000039264
0.9559449794546723;0.9356512671427907,910.5420661586861,760.035033209117,145.9009087858494,0.0005027030000519517,0.0007688229999303076
0.044496249187358505;0.40438433550048414,1379.3452553410368,1379.2980398515035,1.4168967280415874,0.0005710770000177945,0.0008689579999554553
0.11434721573029494;0.16850324868283462,664.4711786914661,664.9778877484551,126.25615518808443,0.0005511330000445014,0.0007749180000473643
0.1647435095479789;0.9227685985491078,1281.858959285935,1276.6253600223984,7.837558248833206,0.0005032130000017787,0.0008346799999117138
0.6703391839095871;0.2682088352533566,789.4500094507229,786.2793848501251,17.020308727352372,0.0007308250000050975,0.0008394079999334281
0.16581037896646733;0.16964943188646575,1354.0853812836224,1312.2935741746965,129.3337762419946,0.0005277139999861902,0.0008205679999946369
0.029379263365282293;0.07409327829280166,848.0561192322589,865.1994565237309,254.72590222791436,0.0005513209999890023,0.0007234559999460544
0.9266635393844783;0.012728485948865442,1583.4224904975383,1582.3028328906448,45.84550679211064,0.0005493860001024586,0.0008395450000762139
0.12053246253652494;0.17415892741709815,735.5692606810921,744.5020218906946,113.93075114368123,0.0005023229999778778,0.000806056999977045
0.3604004697983132;0.11827870236548665,1446.0950698543893,1444.7469307454517,12.726250968897892,0.0005471989999250582,0.0007984549999946466
0.6956992475549645;0.4856147125573338,909.705960036582,920.6550047069431,31.730339815649483,0.00049514799991357,0.000863866999907259
0.08748088452242264;0.23538002634678168,1584.1104199743017,1581.4659962814562,0.4452375805934017,0.0005049979999967036,0.0008033889999978783
0.8746921547969059;0.5896083654896535,1023.306577472898,1022.6651159341683,11.675593117355906,0.0005405719999771463,0.0007782179999367145
0.2566759289952716;0.7874283780537785,490.76444170464583,492.37443258100126,4.38334049181316,0.0005059799999571624,0.0008940290000509776
0.6677638375489059;0.09224881836870591,784.8140230905466,784.8241080778924,1.260444921496697,0.0005503900000576323,0.0007751380001081998
0.5935288316563557;0.34343112351187677,979.0220595383169,970.0528168788267,16.45892344392062,0.0005583890000480096,0.0007891109999036416
0.6070197981486852;0.38703095972219703,844.2384699684608,846.1202326316536,36.95832122391422,0.0005957099999704951,0.027164299999981267
0.4376770168755383;0.7557548176204847,1236.263877616878,1236.3076122693,0.15110931734692024,0.0007111190000159695,0.000911333999965791
0.7196077599745085;0.8236093401299883,1060.7037180711848,1068.6210977333549,14.726647736134487,0.0005348379999077224,0.000801749000061136
0.46346856337235565;0.8155372530820605,1034.3578313831797,1026.9669009428958,4.019910854231451,0.000551838999967913,0.0008177570000498235
0.6895926723084064;0.75198403857645,848.5257411485577,838.019632575616,57.41127502019169,0.0006356909999567506,0.0007278730000734868
0.3912858677242447;0.6430956765017368,992.250924716892,992.0971301477256,3.3037078746514497,0.0005242930000122215,0.000800039000068864
0.8204323696189814;0.08725301651281736,981.1820026887125,981.3528370389683,13.445447903252077,0.0005196240000486796,0.000797390999991876
0.9634020808964028;0.13367839176294816,951.460440934165,956.6875181156565,20.484429231303487,0.0006567979999090312,0.0007250450000810815
0.03159827393120196;0.5450207365207539,553.2731348278934,559.9349234958408,22.705003557064806,0.0005409379999719022,0.0008060370000748662
0.33694040886307497;0.358804806446379,1183.8712711522573,1194.6329026147425,21.604781345481406,0.0005214980000118885,0.0008138829999779773
0.030996105533891538;0.10000759671955217,285.2194933012887,300.31114427132775,98.60659823379977,0.000560863000032441,0.0007982010000660011
0.5173194313708026;0.8726098352936104,564.841241160033,565.0878769117526,3.7344794119432163,0.0005076969999890935,0.0007952920000207087
0.2987076122903375;0.3668379825733019,843.4414717413605,878.2190031081725,39.01652581031606,0.0005061029999069433,0.0008975929999905929
0.9813981191697266;0.19009672900709207,396.3411384721268,657.7472591400066,64.04994136635096,0.0005377960000032544,0.0007985969999708686
0.6777188580133653;0.4668989243799626,893.1399984111492,922.9530038664487,38.4941654554496,0.0005062809999571982,0.0007779439999922033
0.3781064048257051;0.6991254385462694,792.8475912500376,790.7683372241435,2.4205177325115312,0.0005661830000462942,0.0009242730000096344
0.5845179304857084;0.8016156134311626,693.9407845176736,693.8338966908452,0.3939734696617441,0.00047259699999813165,0.0008062680000193723
0.3265852074355964;0.2672719645427951,700.7617954103985,803.4947885406972,38.09086739626494,0.0005099889999655716,0.0008292709999295766
0.11982581941605774;0.9460499084549379,1051.495993204133,1048.5290379578835,10.100543003439142,0.0005538199999364224,0.0008754839999483011
0.45959998791267476;0.6578365013204714,765.5757725739259,781.8750534760261,31.28085002969994,0.0005098310000448691,0.000785287999974571
0.6185118197183771;0.4426091246797521,1071.2544074211185,1076.0202263112244,16.088611579291456,0.0005497849999755999,0.0007547449999947276
0.20502162847366234;0.26976622287105634,599.7264864840756,613.4084605004409,4.205557548006389,0.0005192639999904713,0.0008608639999465595
0.3836139817025602;0.22009123141921172,600.9041789058483,606.6925842192177,6.824891615413137,0.0005134639999369028,0.0008202510000501206
0.32841159006079923;0.4265136102813186,859.9142866435,859.4275228633128,26.42808675170516,0.0005404880000696721,0.0007606160000932505
0.5931556549275853;0.5871744769475247,834.7147964799069,990.4973268261234,6.841148555989166,0.0004771239999854515,0.0008291909999798008
0.9431404019818763;0.525333697416019,752.3785200405446,845.9629880406897,110.42230869002698,0.0004965430000538618,0.03972699600001306
0.05180229798767155;0.2946713977070654,636.7408720427051,643.1480912503571,4.933940393563431,0.0006885100000317834,0.0009094119999417671
0.8647468221329517;0.7123861103980264,1097.1238127706938,1079.0445656399604,21.714670950691968,0.000568672999975206,0.0007990470001004724
0.39353702894628073;0.5746231409160615,896.9650488739466,897.2844828500247,2.7489189842513713,0.0006386300000258416,0.0008079269999825556
0.40766013665573475;0.5879036262234684,1010.7749824258257,1008.0463890760517,15.565718726410452,0.000509513999986666,0.000815256999999292
0.6005817635341704;0.41090050720691995,1021.9284096700908,1036.493647576065,30.3526607704148,0.0005138179999448766,0.0008601319999570478
0.053131321724821046;0.10639554061701806,392.5291681759211,408.42415843028203,86.07903853027616,0.0005611729999372983,0.0007979289999866523
0.6834366567841812;0.05692234597714951,714.1256579264834,713.298917986893,2.1010523486628143,0.0005192950000036944,0.000809417000027679
0.9990535296479107;0.6397041432722507,1223.6616918800044,1270.5557296841505,29.530303403883067,0.0005847909999374679,0.0008955280000009225
0.14771467225102408;0.9039898889693554,1219.809679773105,1202.7038584411434,15.831375446313602,0.0005205209999985527,0.0008151209999596176
0.6405901396808579;0.7040859569744646,1264.1331299369065,1240.7323235566785,96.12374616809474,0.0005841959999770552,0.0007402160000538061
0.9542058802318338;0.8500287268632901,447.6100536484752,1129.71756627262,317.52274861355625,0.0007438139999749183,0.0009131289999686487
0.47247128864904653;0.5380108625650208,862.9510383549685,903.1285396884991,9.236481341621621,0.0005460700000412544,0.0007774680000238732
0.9190496524101398;0.8329468046154024,1117.556705180877,1096.2921004172574,268.94737260588806,0.0005297500000551736,0.0008269370000562049
0.7461821079798869;0.5590226703536013,1044.5206691097455,1134.6646182159927,117.2875121504895,0.0005393659999981537,0.0006997399999590925
0.08333529433901676;0.15178245134827262,301.6622405819917,384.5397801085815,148.0476405116316,0.000481509999985974,0.0008050860000139437
0.9087515534028242;0.8179968469930539,1076.6509166024307,1068.201301064783,69.70128112439255,0.0005649340000672964,0.000808710000001156
0.48536270080855526;0.6577660365953677,761.5648780939401,763.4669412114305,3.375373696691432,0.0004912119999289644,0.0008705899999768008
0.3205605772022443;0.5129995974887954,1012.5809595838655,1017.8092146065134,25.762969740160933,0.000568521000104738,0.0007449420000966711
0.11706628536345465;0.7148428758554671,936.4532589033779,935.6205845719772,9.67449309420511,0.0005483380000441684,0.0007886519999829034
0.5983531170974099;0.6576103649788154,1118.5444762960499,1134.3342476401274,9.872334937172901,0.0005151040001010188,0.0007920770000282573
0.7113030988318308;0.9222940910179569,1438.594800302174,1438.3339686427069,5.486313348205673,0.0005766860000449014,0.0007391660000166667
0.8741758790691272;0.29632825575684296,1216.9477904187643,1220.151494504457,11.12291260407793,0.0005543380000290199,0.0007787270000108037
0.44995533228471984;0.2985113767655838,1054.1780325678678,1028.1111678882444,60.931482595113295,0.0005639739999878657,0.0008146190000388742
0.8593027092870399;0.9537245025044142,677.0319619700485,670.3060893936273,105.17634763968377,0.0005556910000450443,0.000823066999942057
0.8982137993203319;0.424887446129265,619.3697799757917,619.1804813021181,7.896228557513668,0.0004705030000877741,0.0007600060000640951
0.4328920166415252;0.5977150130611837,1154.7407387962292,1154.9625532898012,4.752967276609712,0.000588427000025149,0.0008036099999344515
0.37548312083147484;0.23767471270592666,719.4910659193492,836.8675821681917,58.067909676126526,0.0005428349999192505,0.0007865669999773672
0.476637726627682;0.006833052845331977,1122.3417568518573,1169.110721467461,7.375498026494467,0.0005250140000043757,0.0008044969999900786
0.5272757830847401;0.7166838630308724,1195.35462277263,1192.0121042712265,8.837431189070912,0.0006032420000110505,0.0006569949999857272
0.9345292973989403;0.4735188357092033,520.5138762217059,527.0144458507291,18.481910651432266,0.0004885009999497925,0.0006428099999311598
0.4872026844692229;0.914852856655189,766.2950228246402,753.0449574777483,6.302546156338308,0.0005379239999001584,0.0008321430000250984
0.1850958260958171;0.2024953305433158,1533.241366037048,1525.335539526277,78.51133677324894,0.0005868700000064564,0.0008138639999515362
0.7201272208516388;0.05187852334806464,522.6820802499052,525.3979284387592,1.9908422902152152,0.0005380989999821395,0.0008184119999441464
0.4582560305663489;0.19789417550542066,754.8432728570829,752.2212288015405,8.518959030976035,0.0005114879999155164,0.0008174189999863302
0.5816364878753664;0.14322773344424622,628.222787578274,628.288237500296,1.784980691227618,0.0006227650000028007,0.0007713109999940571
0.2167489611557838;0.6589776350236399,649.9753789643257,669.084887561668,37.243265932604054,0.0005447629999935089,0.04619351100006952
0.438879510619386;0.24044832316697073,932.248322528803,952.9621179307784,97.56068734638986,0.0008771079999405629,0.0009255730000177209
0.27544674618559617;0.6492698740966593,1136.551932464296,1155.404472389504,30.803874950723912,0.0005813619999344155,0.0008821049999596653
0.5928338834153128;0.9707408243605581,1348.9142867314772,1346.0446697005616,6.285110505083845,0.0005324279999285864,0.00084782399994765
0.16039207317516757;0.062386900282997315,889.5015729033514,836.2567272634,117.2913986261142,0.0005677100000411883,0.0007931820000521839
0.47692395012612787;0.27687477841630115,1136.111084001697,1099.0385522899505,35.687198797251774,0.0005142049999449227,0.0008814370000891358
0.2615704502234012;0.41414439983923956,1210.2158776223432,1180.8456404280337,32.943182564988646,0.00052573499999653,0.000831408000067313
0.22262364455842876;0.4779448909710572,711.1186007274865,720.8988525549868,22.11376754190064,0.0005421910000222852,0.0008066640000379266
0.049316370612054516;0.29878126249940895,625.018182954011,629.7303827657836,4.506852917333122,0.0005078469999943991,0.0008629090000340511
0.49432746756825063;0.9292369273919441,958.7612406598303,944.8613011896778,7.445377129628425,0.0006048150000879104,0.03482903899998746
0.3999239048161942;0.38129071616731436,800.6928412891717,1001.8743301160808,46.23461645733981,0.0006403039999440807,0.0008789839999963078
0.21033725894117217;0.8945647977994556,1645.3939299642648,1638.1501006151752,9.926234717455568,0.0005725859999756722,0.03569071299989446
0.880658378378776;0.8209605007373127,1541.38642690813,1701.1823103948773,182.87224444189062,0.0007121740000002319,0.0008391019999862692
0.34469936510904786;0.5706794812538686,824.1599116201053,785.7880540464455,21.44832637481251,0.0006494530000509258,0.0007669909999776792
0.742008349766453;0.40528837389802275,1244.1785513016525,1243.6117152921397,14.282924226634425,0.00048595600003409345,0.0007546220000449466
0.8371145596163685;0.7074166674021061,661.7934369358649,679.7208199943923,7.328369478368098,0.0005107950000819983,0.0007663489999458761
0.7004184414002904;0.3736521898639198,1073.9699429484835,1066.5186082235807,21.744078058921428,0.0006202719999919282,0.0007357900000215523
0.23001593204179993;0.5957547740897161,1161.103768469797,1174.303261417869,23.910859952827067,0.0005096090000051845,0.0008372390000204177
0.043516035585194124;0.21123188851128982,1337.7333762631895,1159.0094311769353,212.69068166693657,0.0005154530000481827,0.0008011649999843939
0.10044879880424673;0.022577815262717404,869.3363526372757,629.0091345131377,116.44963517105967,0.0006086270000196237,0.0008015810000188139
0.3582682035242014;0.26598963982348456,937.53966913849,951.7260320742317,51.12757210554889,0.000517949000027329,0.0007963849999441663
0.39947647449283474;0.009086434565947155,722.6485163896165,725.7744264533287,14.471423818566612,0.0005137949999607372,0.0008949589999929231
0.04446005117768481;0.9509498379472464,1268.690447286088,1268.9116686851446,1.5756097681862604,0.0005296879999150406,0.0007657480000489159
0.21853477322855253;0.8429407850361127,1303.2501892244647,1301.6482692789218,1.4879354647186536,0.00046809399998437584,0.0006972200000063822
0.024700534163327514;0.5513469954442292,626.8143587441609,624.5805746637625,11.057989194539106,0.0004732450000801691,0.0008155320000469146
0.16517124670927896;0.5524551510073715,1148.8810675639331,1155.0115992938295,18.04499392118831,0.0005548440000211485,0.0008717889999161343
0.3690274335589937;0.09577510173877679,1354.1888276694494,1354.8414726508004,8.398672746022267,0.0005223609999802648,0.0008268010000165305
0.15661877681264091;0.8295466275652501,913.2217000712467,873.2984281490704,6.7366864384357035,0.0005416950000380893,0.0007915359999515204
0.012490887039183884;0.20601816622331404,873.9032453687859,951.1711241052777,151.23829985986958,0.00047301699999025004,0.0007873060000065379
0.1189760976819011;0.812596081207729,1035.6816980913718,1029.3120542864203,14.48018806366112,0.0004847120000022187,0.000694269000064196
0.8560721396204907;0.13061187011227804,496.67399486854845,515.9157193344524,33.48686241532972,0.00047159800010376784,0.0008729269999321332
0.6700560823081395;0.36456490607571634,1134.2047065399006,1150.1422451590656,18.65276143917664,0.0005376619999424292,0.0007816069999080355
